# File Name: RGD_Gene_List.tsv
# 
# File Type: tab-separated values
# 
# More notes: TBA (to be added, in a future version)
# 
# Column Headers:
# MOD ID	Symbol	Synonyms	Name	Notes
2323472	LOC100359768			
2323468	LOC100359772			
2323466	LOC100359774			
2323456	LOC100359784			
2323464	LOC100359776			
2323451	LOC100359789			
2323463	LOC100359777			
2323447	LOC100359793			
2323335	LOC100359806			
2323329	LOC100359812			
2323331	LOC100359810	LOC295778		
2323317	LOC100359824			
2323322	LOC100359819			
2323319	LOC100359822			
2323302	LOC100359840			
2323296	LOC100359846			
2323281	LOC100359862			
2323280	LOC100359863			
2323271	LOC100359872			
2323265	LOC100359878			
2323258	LOC100359885			
2323279	LOC100359864			
2323267	LOC100359876			
2323253	LOC100359890			
2323249	LOC100359894			
2323247	LOC100359896			
2323245	LOC100359898			
2323143	LOC100359901			
2323142	LOC100359902			
2323140	LOC100359904			
2323137	LOC100359907	EO463|Scpppq1		
2323128	LOC100359916			
2323127	LOC100359917			
2323123	LOC100359921			
2323120	LOC100359924			
2323122	LOC100359922			
2323113	LOC100359932			
2323115	LOC100359930			
2323104	LOC100359941			
2323108	LOC100359937			
2323102	LOC100359943			
2323101	LOC100359944			
2323086	LOC100359959			
2323083	LOC100359962			
2323080	LOC100359965			
2323077	LOC100359968	Pate-Q		
2323094	LOC100359951			
2323075	LOC100359970			
2323073	LOC100359972	LOC499065|RGD1564272		
2323071	LOC100359974			
2323070	LOC100359975			
2323067	LOC100359978	LOC100359884		
2323066	LOC100359979			
2323059	LOC100359986			
2323056	LOC100359989			
2323052	LOC100359993			
2322939	LOC100360006			
2322938	LOC100360007			
2322934	LOC100360011			
2322932	LOC100360013			
2322933	LOC100360012			
2322921	LOC100360024			
2322918	LOC100360027			
2322915	LOC100360030			
2322911	LOC100360034			
2322909	LOC100360036			
2322906	LOC100360039			
2322903	LOC100360042			
2322898	LOC100360047			
2322896	LOC100360049			
2322894	LOC100360051			
2322893	LOC100360052			
2322892	LOC100360053			
2322889	LOC100360056			
2322885	LOC100360060			
2322888	LOC100360057			
2322875	LOC100360070			
2322884	LOC100360061			
2322874	LOC100360072			
2324596	LOC100360076			
2322869	LOC100360078			
2322868	LOC100360079			
2322865	LOC100360082	LOC100362754		
2322864	LOC100360083			
2322852	LOC100360095	Rup-4		
2322850	LOC100360097			
2322860	LOC100360087			
2322849	LOC100360098			
2322848	LOC100360099			
2322743	LOC100360106			
2322730	LOC100360119			
2322722	LOC100360127			
2322724	LOC100360125			
2322726	LOC100360123			
2322732	LOC100360117			
2322723	LOC100360126			
2322721	LOC100360128			
2322709	LOC100360140			
2322706	LOC100360143			
2322702	LOC100360147			
2322704	LOC100360145			
2322696	LOC100360153			
2322703	LOC100360146			
2322698	LOC100360151			
2322694	LOC100360155			
2322692	LOC100360157			
2322689	LOC100360160			
2322673	LOC100360176			
2322683	LOC100360166			
2322684	LOC100360165			
2322680	LOC100360169			
2322676	LOC100360173			
2322670	LOC100360179			
2322665	LOC100360184			
2322663	LOC100360186			
2322653	LOC100360196			
2322650	LOC100360199			
2322651	LOC100360198			
2322549	LOC100360201			
2322550	LOC100360200			
2322538	LOC100360212			
2322541	LOC100360209	LOC100360159		
2322533	LOC100360217			
2322535	LOC100360215			
2322528	LOC100360222			
2322526	LOC100360224			
2322525	LOC100360225			
2322524	LOC100360226			
2322532	LOC100360218			
2322523	LOC100360227			
2322522	LOC100360228			
2322521	LOC100360229			
2322518	LOC100360232			
2322514	LOC100360236			
2322517	LOC100360233			
2322511	LOC100360239			
2322508	LOC100360242			
2322512	LOC100360238			
2324592	LOC100360244	LRRGT00053		
2322506	LOC100360245			
2322504	LOC100360247			
2322505	LOC100360246			
2322493	LOC100360258			
2322500	LOC100360251			
2322491	LOC100360260			
2322487	LOC100360264			
2322483	LOC100360268			
2322482	LOC100360269			
2322466	LOC100360285			
2322480	LOC100360271			
2322465	LOC100360286			
2322461	LOC100360290			
2322462	LOC100360289			
2322459	LOC100360292			
2322351	LOC100360301			
2322347	LOC100360305			
2322455	LOC100360296	LOC317624|RGD1559599		
2322336	LOC100360316			
2322334	LOC100360319			
2322330	LOC100360323			
2322333	LOC100360320			
2322325	LOC100360328			
2322324	LOC100360329			
2322323	LOC100360330			
2322321	LOC100360332			
2322308	LOC100360345			
2322309	LOC100360344			
2322306	LOC100360347			
2322305	LOC100360348			
2322302	LOC100360351			
2322299	LOC100360354			
2322298	LOC100360355			
2322296	LOC100360357			
2322289	LOC100360364			
2322291	LOC100360362			
2322285	LOC100360368			
2322284	LOC100360369			
2322277	LOC100360376			
2322275	LOC100360378			
2322273	LOC100360380			
2322266	LOC100360387			
2322265	LOC100360388			
2322264	LOC100360389			
2322262	LOC100360391			
2322260	LOC100360393			
2322154	LOC100360402			
2322257	LOC100360396			
2322151	LOC100360405			
2322140	LOC100360416			
2322143	LOC100360413			
2322130	LOC100360426			
2322123	LOC100360433			
2322117	LOC100360439			
2322120	LOC100360436			
2322111	LOC100360445			
2322104	LOC100360452			
2322105	LOC100360451			
2322103	LOC100360453			
2322096	LOC100360460			
2322107	LOC100360449			
2322090	LOC100360466			
2322085	LOC100360471			
2322086	LOC100360470			
2322080	LOC100360476			
2322079	LOC100360477			
2322070	LOC100360486			
2322078	LOC100360478			
2322065	LOC100360491			
2321952	LOC100360505			
2322061	LOC100360495			
2321950	LOC100360507			
2321949	LOC100360508			
2321948	LOC100360509			
2321943	LOC100360514			
2321940	LOC100360517			
2321938	LOC100360519	LOC100360136		
2321936	LOC100360521			
2321933	LOC100360524			
2321930	LOC100360527			
2321935	LOC100360522			
2321917	LOC100360540			
2321916	LOC100360541			
2321913	LOC100360544			
2321914	LOC100360543			
2321912	LOC100360545			
2321906	LOC100360551			
2321903	LOC100360554			
2321902	LOC100360555			
2321947	LOC100360510			
2321901	LOC100360556			
2321900	LOC100360557			
2321898	LOC100360559			
2321897	LOC100360560			
2321896	LOC100360561			
2321892	LOC100360565			
2321889	LOC100360568	LOC100360045		
2321885	LOC100360572			
2321883	LOC100360574			
2321882	LOC100360575			
2321884	LOC100360573			
2321876	LOC100360581			
2321878	LOC100360579			
2321873	LOC100360584			
2321866	LOC100360591			
2321756	LOC100360601			
2321752	LOC100360605			
2321747	LOC100360610			
2321744	LOC100360613			
2321730	LOC100360627			
2321738	LOC100360619	LRRGT00107		
2321729	LOC100360628			
2321725	LOC100360632			
2321713	LOC100360644			
2321708	LOC100360649			
2321712	LOC100360645			
2321710	LOC100360647			
2321706	LOC100360651			
2321703	LOC100360654			
2321701	LOC100360656			
2321699	LOC100360658			
2321698	LOC100360659			
2321697	LOC100360660			
2321696	LOC100360661			
2321674	LOC100360683			
2321688	LOC100360669			
2321672	LOC100360685			
2321664	LOC100360693			
2321667	LOC100360690			
2321661	LOC100360696			
2321558	LOC100360700			
2321534	LOC100360724	LOC363645		
2321540	LOC100360718			
2321527	LOC100360731			
2321528	LOC100360730			
2321524	LOC100360734			
2321523	LOC100360735			
2321521	LOC100360737			
2321512	LOC100360746			
2321510	LOC100360748			
2321502	LOC100360756			
2321505	LOC100360753			
2321508	LOC100360750			
2321500	LOC100360758			
2321497	LOC100360761			
2321484	LOC100360774			
2321483	LOC100360775			
2321479	LOC100360779			
2321470	LOC100360788			
2321477	LOC100360781			
2321469	LOC100360789			
2321467	LOC100360791			
2321468	LOC100360790			
2321464	LOC100360794			
2321462	LOC100360796			
2321461	LOC100360797			
2321460	LOC100360798			
2321355	LOC100360803			
2321349	LOC100360809			
2321348	LOC100360810			
2321335	LOC100360823			
2321337	LOC100360821			
2321330	LOC100360828			
2321327	LOC100360831			
2321325	LOC100360833			
2321320	LOC100360838			
2321315	LOC100360843	LOC100910073		
2321314	LOC100360844			
2321317	LOC100360841			
2321310	LOC100360848			
2321312	LOC100360846			
2321308	LOC100360850			
2321296	LOC100360862			
2321302	LOC100360856	LOC100360963|LOC100361155|LOC363433|LOC501089|LOC690576|LOC691633		
2321289	LOC100360869			
2321283	LOC100360875	LOC100360978		
2321287	LOC100360871			
2321281	LOC100360877			
2321267	LOC100360891			
2321151	LOC100360908			
2321147	LOC100360912			
2321146	LOC100360913			
2321136	LOC100360923			
2321135	LOC100360924			
2321133	LOC100360926			
2321134	LOC100360925			
2321132	LOC100360927			
2321127	LOC100360933			
2321122	LOC100360938			
2321121	LOC100360939			
2321120	LOC100360940			
2321096	LOC100360964			
2321092	LOC100360968			
2321091	LOC100360969			
2321110	LOC100360950			
2321090	LOC100360970			
2321089	LOC100360971			
2321087	LOC100360973			
2321069	LOC100360991			
2321071	LOC100360989			
2321066	LOC100360994			
2321067	LOC100360993			
2321064	LOC100360996	LOC100911026		
2321063	LOC100360997			
2320959	LOC100361001			
2320955	LOC100361005			
2320951	LOC100361009			
2320944	LOC100361016			
2320952	LOC100361008	LOC100361427		
2320938	LOC100361022			
2320935	LOC100361025			
2320942	LOC100361018			
2320932	LOC100361028			
2320925	LOC100361035			
2320921	LOC100361039			
2320919	LOC100361041			
2320915	LOC100361045			
2320911	LOC100361049			
2320914	LOC100361046			
2320908	LOC100361052			
2320905	LOC100361055	LOC100360422		
2320904	LOC100361056			
2320902	LOC100361058			
2320900	LOC100361060			
2320894	LOC100361066			
2320899	LOC100361061			
2320893	LOC100361067			
2320889	LOC100361071	LOC100362802		
2320887	LOC100361073			
2320881	LOC100361079			
2320877	LOC100361083	Kiaa0754|LOC100366213		
2320870	LOC100361090			
2320869	LOC100361091			
2320867	LOC100361093			
2320865	LOC100361095			
2320864	LOC100361096			
2320873	LOC100361087	Nos1ap		
2320863	LOC100361097			
2320755	LOC100361105			
2320862	LOC100361098			
2320756	LOC100361104			
2320754	LOC100361106			
2320736	LOC100361124			
2320742	LOC100361118			
2320737	LOC100361123			
2320731	LOC100361129			
2320728	LOC100361132			
2320730	LOC100361130			
2320729	LOC100361131			
2324583	LOC100361139			
2320712	LOC100361149			
2320713	LOC100361148			
2320718	LOC100361143			
2320707	LOC100361154	LOC100360808		
2320691	LOC100361170			
2320700	LOC100361161			
2320685	LOC100361176			
2320690	LOC100361171			
2320683	LOC100361178			
2320681	LOC100361180			
2320676	LOC100361185			
2320675	LOC100361186			
2320554	LOC100361209	LOC100361599		
2320669	LOC100361192			
2320559	LOC100361204			
2320545	LOC100361218			
2320667	LOC100361194			
2320550	LOC100361213			
2320547	LOC100361216			
2320539	LOC100361224			
2320536	LOC100361227			
2320537	LOC100361226			
2320523	LOC100361240	LOC100360905		
2320533	LOC100361230			
2320534	LOC100361229			
2320512	LOC100361251			
2320506	LOC100361257			
2320517	LOC100361246			
2320503	LOC100361260			
2320504	LOC100361259			
2320490	LOC100361273			
2320478	LOC100361285			
2320484	LOC100361279			
2320481	LOC100361282			
2320482	LOC100361281			
2320498	LOC100361265			
2320477	LOC100361286			
2320473	LOC100361290			
2320470	LOC100361293			
2320464	LOC100361299			
2320358	LOC100361307			
2320357	LOC100361308			
2320355	LOC100361310			
2320352	LOC100361313			
2320350	LOC100361315			
2320349	LOC100361316			
2320348	LOC100361317			
2320346	LOC100361319			
2320341	LOC100361324			
2320329	LOC100361336			
2320327	LOC100361338			
2320328	LOC100361337			
2320321	LOC100361344			
2320314	LOC100361351			
2320317	LOC100361348			
2320313	LOC100361352			
2320310	LOC100361355			
2320301	LOC100361364			
2320298	LOC100361367			
2320291	LOC100361374			
2320284	LOC100361381			
2320283	LOC100361382			
2320277	LOC100361388			
2320278	LOC100361387			
2320268	LOC100361397			
2320274	LOC100361391			
2320163	LOC100361402			
2320155	LOC100361410			
2320152	LOC100361413			
2320137	LOC100361428			
2320141	LOC100361424			
2320136	LOC100361429			
2320131	LOC100361434			
2320135	LOC100361430			
2320129	LOC100361436			
2320118	LOC100361447			
2320114	LOC100361451			
2320115	LOC100361450			
2320109	LOC100361456			
2320104	LOC100361461			
2320103	LOC100361462			
2320107	LOC100361458			
2320090	LOC100361475			
2320108	LOC100361457			
2320089	LOC100361476			
2320088	LOC100361477			
2320086	LOC100361479			
2320078	LOC100361487			
2320082	LOC100361483			
2320072	LOC100361493			
2319965	LOC100361501			
2320073	LOC100361492			
2319953	LOC100361514	LOC100361459		
2319935	LOC100361532			
2319932	LOC100361535			
2319930	LOC100361537	LOC363399		
2319922	LOC100361545			
2319924	LOC100361543			
2319914	LOC100361553			
2319920	LOC100361547			
2319906	LOC100361562			
2324576	LOC100361556			
2319903	LOC100361565			
2319897	LOC100361572			
2319890	LOC100361579			
2319874	LOC100361595			
2319872	LOC100361597			
2319770	LOC100361601			
2319766	LOC100361605			
2319767	LOC100361604			
2319759	LOC100361613			
2319758	LOC100361614			
2319751	LOC100361621			
2319750	LOC100361622			
2319742	LOC100361630			
2319740	LOC100361632			
2319737	LOC100361635			
2319734	LOC100361638			
2319732	LOC100361640			
2319736	LOC100361636			
2319730	LOC100361642			
2319729	LOC100361643			
2324571	LOC100361645	LRRGT00075		
2319727	LOC100361646			
2319725	LOC100361648			
2319724	LOC100361649			
2319709	LOC100361664			
2319700	LOC100361673			
2319702	LOC100361671			
2319718	LOC100361655			
2319699	LOC100361674			
2319690	LOC100361683			
2319686	LOC100361687			
2319676	LOC100361697			
2319678	LOC100361695			
2319680	LOC100361693			
2319674	LOC100361699			
2319572	LOC100361702			
2319570	LOC100361704			
2319569	LOC100361705			
2319568	LOC100361706			
2319566	LOC100361708			
2319558	LOC100361716			
2319561	LOC100361713			
2319552	LOC100361722			
2319549	LOC100361725			
2319543	LOC100361731			
2319534	LOC100361740			
2319535	LOC100361739			
2319531	LOC100361743			
2319525	LOC100361749			
2319521	LOC100361753			
2319518	LOC100361756			
2319513	LOC100361761			
2319506	LOC100361768			
2319496	LOC100361778			
2319497	LOC100361777			
2319504	LOC100361770			
2319494	LOC100361780			
2319481	LOC100361793			
2319479	LOC100361795			
2319475	LOC100361799			
2319370	LOC100361804			
2319371	LOC100361803			
2319369	LOC100361805			
2319366	LOC100361808			
2319362	LOC100361812			
2319355	LOC100361820			
2319349	LOC100361826			
2324569	LOC100361814	R16|Raf2		
2324568	LOC100361828			
2319343	LOC100361833			
2319340	LOC100361837			
2319339	LOC100361838			
2319335	LOC100361842			
2319333	LOC100361844			
2319327	LOC100361850			
2319323	LOC100361854			
2319303	LOC100361875			
2319299	LOC100361879			
2319312	LOC100361866			
2319286	LOC100361892			
2319295	LOC100361883			
2319280	LOC100361898			
2319172	LOC100361907	LOC100360824		
2319169	LOC100361911			
2319167	LOC100361913			
2319156	LOC100361924			
2319158	LOC100361922			
2319155	LOC100361925			
2319160	LOC100361920			
2319147	LOC100361933			
2319137	LOC100361943			
2319146	LOC100361934			
2319136	LOC100361944			
2319135	LOC100361945			
2319123	LOC100361957			
2319119	LOC100361961			
2319129	LOC100361951			
2319112	LOC100361968			
2319102	LOC100361978			
2319111	LOC100361969			
2319098	LOC100361982			
2319091	LOC100361989			
2319088	LOC100361992			
2319089	LOC100361991			
2319087	LOC100361993			
2318977	LOC100362003			
2318966	LOC100362014			
2318973	LOC100362007			
2318961	LOC100362019	LOC100362159		
2318964	LOC100362016			
2318954	LOC100362026			
2318957	LOC100362023			
2318953	LOC100362027			
2318945	LOC100362035			
2318949	LOC100362031			
2318942	LOC100362038			
2324563	LOC100362040	Ac2-143		
2318938	LOC100362043	RGD1564415		
2318936	LOC100362045			
2318935	LOC100362046			
2318933	LOC100362048			
2318912	LOC100362069			
2318914	LOC100362067			
2318927	LOC100362054			
2318910	LOC100362072			
2318900	LOC100362082			
2318892	LOC100362090			
2318904	LOC100362078	Pate-A		
2318898	LOC100362084			
2318890	LOC100362092			
2318888	LOC100362094			
2318885	LOC100362097			
2318781	LOC100362101			
2318778	LOC100362104			
2318772	LOC100362111			
2318773	LOC100362109			
2324561	LOC100362110	LRRGT00155		
2318769	LOC100362114			
2318766	LOC100362117			
2318768	LOC100362115			
2318761	LOC100362122			
2318755	LOC100362128	LOC691834		
2318749	LOC100362134			
2318745	LOC100362138			
2318741	LOC100362142			
2318737	LOC100362146			
2318732	LOC100362151			
2318727	LOC100362156			
2318725	LOC100362158			
2318734	LOC100362149			
2318720	LOC100362163			
2318719	LOC100362164			
2318716	LOC100362167			
2324560	LOC100362172	LRRGT00112		
2318707	LOC100362177			
2318711	LOC100362173			
2318708	LOC100362176			
2318699	LOC100362185			
2318689	LOC100362195			
2318687	LOC100362197			
2318582	LOC100362203			
2318564	LOC100362221			
2318566	LOC100362219			
2318573	LOC100362212			
2318555	LOC100362230			
2318569	LOC100362216			
2318551	LOC100362234			
2318552	LOC100362233			
2318550	LOC100362235			
2318536	LOC100362249			
2318514	LOC100362271			
2318522	LOC100362263	LOC293913|RGD1562644		
2318503	LOC100362282			
2318509	LOC100362276			
2318500	LOC100362285			
2318510	LOC100362275			
2318495	LOC100362290			
2318494	LOC100362291			
2318489	LOC100362296			
2318488	LOC100362297			
2318493	LOC100362292			
2318380	LOC100362305			
2318487	LOC100362298			
2318381	LOC100362304			
2318379	LOC100362306			
2318376	LOC100362309			
2318371	LOC100362314			
2318370	LOC100362315			
2318367	LOC100362318			
2318365	LOC100362320			
2318359	LOC100362326			
2318366	LOC100362319			
2318352	LOC100362334			
2318353	LOC100362333			
2318349	LOC100362337			
2318344	LOC100362342			
2318341	LOC100362345			
2318342	LOC100362344			
2318347	LOC100362339			
2318336	LOC100362350			
2318335	LOC100362351			
2318325	LOC100362361			
2318320	LOC100362366			
2318314	LOC100362372			
2318318	LOC100362368			
2318313	LOC100362373			
2324557	LOC100362376	LRRGT00025		
2318309	LOC100362378			
2318307	LOC100362380			
2318305	LOC100362382			
2318304	LOC100362383			
2318303	LOC100362384			
2318302	LOC100362385			
2318290	LOC100362397			
2318297	LOC100362390			
2318182	LOC100362406			
2318188	LOC100362400			
2318181	LOC100362407			
2318179	LOC100362409			
2318168	LOC100362420			
2318158	LOC100362430			
2318170	LOC100362418			
2318155	LOC100362433			
2318156	LOC100362432			
2318153	LOC100362435			
2318145	LOC100362443			
2318140	LOC100362448			
2318128	LOC100362460			
2318135	LOC100362453			
2318122	LOC100362466			
2318121	LOC100362467			
2318120	LOC100362468			
2318113	LOC100362475			
2318109	LOC100362479			
2318104	LOC100362484			
2318103	LOC100362485			
2318102	LOC100362486			
2318098	LOC100362490			
2318094	LOC100362494			
2318090	LOC100362498			
2318089	LOC100362499			
2324554	LOC100362500			
2324544	LOC100362510			
2324553	LOC100362501			
2324539	LOC100362515			
2324538	LOC100362516			
2324522	LOC100362532			
2324520	LOC100362534			
2324519	LOC100362535			
2324513	LOC100362541			
2324512	LOC100362542			
2324511	LOC100362543			
2324510	LOC100362544			
2324502	LOC100362552			
2324495	LOC100362560			
2324479	LOC100362576			
2324484	LOC100362571			
2324474	LOC100362581			
2324472	LOC100362583			
2324469	LOC100362586			
2324470	LOC100362585			
2324458	LOC100362597			
2324357	LOC100362601	PBPC1BS		
2324350	LOC100362608			
2324347	LOC100362611			
2324348	LOC100362610			
2324343	LOC100362615			
2324339	LOC100362619			
2324336	LOC100362622			
2324338	LOC100362620			
2324334	LOC100362624			
2324332	LOC100362626			
2324331	LOC100362627			
2324329	LOC100362629			
2324327	LOC100362631			
2324322	LOC100362636			
2324321	LOC100362637			
2324313	LOC100362645			
2324302	LOC100362656			
2324311	LOC100362647			
2324291	LOC100362667			
2324290	LOC100362668			
2324286	LOC100362672			
2324281	LOC100362677			
2324284	LOC100362674			
2324275	LOC100362683			
2324272	LOC100362686			
2324268	LOC100362690			
2324265	LOC100362693			
2324274	LOC100362684			
2324261	LOC100362697			
2324157	LOC100362701			
2324150	LOC100362708			
2324155	LOC100362703			
2324149	LOC100362709			
2324147	LOC100362711			
2324146	LOC100362712			
2324138	LOC100362720			
2324132	LOC100362726			
2324122	LOC100362736			
2324134	LOC100362724			
2324120	LOC100362738			
2324116	LOC100362742			
2324115	LOC100362743			
2324113	LOC100362745			
2324107	LOC100362751			
2324103	LOC100362755			
2324102	LOC100362756			
2324101	LOC100362757			
2324099	LOC100362759			
2324088	LOC100362770			
2324086	LOC100362772			
2324081	LOC100362777			
2324080	LOC100362778			
2324078	LOC100362780			
2324065	LOC100362793			
2324062	LOC100362796			
2324063	LOC100362795			
2324075	LOC100362783			
2324060	LOC100362798			
2323971	LOC100362807			
2323967	LOC100362811			
2323968	LOC100362810			
2323965	LOC100362813			
2323960	LOC100362818			
2323958	LOC100362820			
2323953	LOC100362825			
2323955	LOC100362823			
2323964	LOC100362814	LOC311264|RGD1310754		
2323951	LOC100362827			
2323952	LOC100362826			
2323950	LOC100362828			
2323949	LOC100362829			
2323924	LOC100362855			
2323925	LOC100362854			
2323935	LOC100362843	LOC102555772		
2323948	LOC100362830			
2323923	LOC100362856			
2323921	LOC100362858			
2323911	LOC100362868			
2323908	LOC100362871			
2323905	LOC100362874			
2323898	LOC100362881			
2323903	LOC100362876			
2323897	LOC100362882			
2323894	LOC100362885			
2323886	LOC100362893			
2323884	LOC100362895			
2323883	LOC100362896			
2323882	LOC100362897			
2323787	LOC100362906			
2323880	LOC100362899	LOC100359852|LOC100362948		
2323782	LOC100362911			
2323785	LOC100362908			
2323784	LOC100362909			
2323779	LOC100362914			
2323776	LOC100362917			
2323771	LOC100362922			
2323769	LOC100362924			
2323767	LOC100362926			
2323766	LOC100362927			
2323759	LOC100362934			
2323751	LOC100362942			
2323755	LOC100362938			
2323742	LOC100362951			
2323744	LOC100362949	TRAV14S2		
2323737	LOC100362956			
2323735	LOC100362958			
2323734	LOC100362959			
2323726	LOC100362967			
2323717	LOC100362976			
2323728	LOC100362965			
2323715	LOC100362978			
2324608	LOC100362981	LRRGT00010		
2323713	LOC100362980			
2323698	LOC100362996			
2323707	LOC100362987			
2323695	LOC100362999	LOC680701		
2323579	LOC100363016			
2323578	LOC100363017			
2323577	LOC100363018			
2323576	LOC100363019			
2323573	LOC100363022			
2323572	LOC100363023			
2323571	LOC100363024			
2323565	LOC100363030			
2323562	LOC100363033			
2324846	LOC100363043			
2323556	LOC100363039			
2324841	LOC100363048			
2324835	LOC100363054			
2324834	LOC100363055			
2324828	LOC100363061			
2324829	LOC100363060			
2324825	LOC100363064			
2324823	LOC100363066			
2324816	LOC100363073			
2324810	LOC100363079			
2324802	LOC100363087			
2324806	LOC100363083			
2324800	LOC100363089			
2324799	LOC100363090			
2324781	LOC100363107			
2324796	LOC100363093			
2324778	LOC100363110			
2324766	LOC100363123			
2324771	LOC100363118			
2324605	LOC100363112	Aa2-296		
2324773	LOC100363116			
2324757	LOC100363133			
2324604	LOC100363129	LRRGT00018		
2324764	LOC100363125			
2324754	LOC100363136			
2324751	LOC100363139			
2324748	LOC100363142			
2324735	LOC100363155			
2324749	LOC100363141			
2324734	LOC100363156			
2324726	LOC100363164	LOC100359857		
2324725	LOC100363165			
2324722	LOC100363168			
2324719	LOC100363171			
2324714	LOC100363176	Polr2k		
2324718	LOC100363172			
2324713	LOC100363177			
2324707	LOC100363183			
2323551	LOC100363188			
2323549	LOC100363190			
2323548	LOC100363191			
2323541	LOC100363199			
2323439	LOC100363201			
2323430	LOC100363210			
2323431	LOC100363209			
2324603	LOC100363193	LRRGT00076		
2323425	LOC100363215			
2323422	LOC100363218			
2323417	LOC100363223			
2323419	LOC100363221	LOC690413		
2323403	LOC100363237			
2323407	LOC100363233			
2323415	LOC100363225	LOC501274		
2323412	LOC100363228			
2323404	LOC100363236			
2323399	LOC100363241			
2323398	LOC100363242			
2323380	LOC100363260			
2323375	LOC100363265			
2323362	LOC100363278			
2323366	LOC100363274			
2323359	LOC100363281			
2323363	LOC100363277			
2323372	LOC100363268			
2323358	LOC100363282			
2323351	LOC100363290			
2324602	LOC100363289	LRRGT00022		
2323353	LOC100363287			
2323350	LOC100363291			
2323345	LOC100363296			
2323231	LOC100363312			
2323347	LOC100363294	SLBP2		
2323229	LOC100363314			
2323226	LOC100363317			
2323224	LOC100363319			
2323220	LOC100363323			
2323222	LOC100363321			
2323210	LOC100363333			
2323208	LOC100363335			
2323201	LOC100363342			
2323188	LOC100363355			
2323195	LOC100363348			
2323187	LOC100363356			
2323199	LOC100363344			
2323174	LOC100363369			
2323175	LOC100363368			
2323172	LOC100363371			
2323171	LOC100363372			
2323168	LOC100363375			
2323164	LOC100363380			
2323161	LOC100363383			
2323162	LOC100363382			
2323147	LOC100363397			
2323145	LOC100363399			
2323148	LOC100363396			
2323045	LOC100363400			
2323040	LOC100363405			
2323033	LOC100363412			
2323039	LOC100363406			
2323032	LOC100363413			
2323022	LOC100363423			
2323018	LOC100363427			
2323017	LOC100363428	LOC290463		
2323010	LOC100363435			
2323009	LOC100363436			
2322999	LOC100363446			
2322996	LOC100363449	LOC502559|RGD1560823		
2322992	LOC100363453			
2322993	LOC100363452			
2322991	LOC100363454			
2322995	LOC100363450			
2322988	LOC100363457			
2322986	LOC100363459			
2322976	LOC100363469			
2322972	LOC100363473			
2322971	LOC100363474			
2322962	LOC100363483			
2322957	LOC100363488			
2322973	LOC100363472			
2322954	LOC100363491			
2322951	LOC100363494			
2322949	LOC100363496			
2322948	LOC100363497			
2322840	LOC100363507			
2322847	LOC100363500			
2322842	LOC100363505			
2322845	LOC100363502			
2322837	LOC100363510			
2322830	LOC100363517			
2322829	LOC100363518			
2322827	LOC100363520	LOC689873		
2322826	LOC100363521			
2322825	LOC100363522			
2322824	LOC100363523			
2322820	LOC100363527			
2322817	LOC100363530			
2324595	LOC100363531	LRRGT00182		
2322813	LOC100363535			
2322805	LOC100363543			
2322811	LOC100363537			
2322797	LOC100363551			
2322794	LOC100363554			
2322644	LOC100363605			
2322791	LOC100363557			
2322617	LOC100363632			
2322607	LOC100363642			
2322612	LOC100363637			
2322604	LOC100363645			
2322594	LOC100363655			
2322574	LOC100363676			
2322566	LOC100363684	LOC691434		
2322575	LOC100363675			
2322564	LOC100363686			
2322558	LOC100363692	LOC689222		
2322555	LOC100363695			
2322439	LOC100363712			
2322428	LOC100363723	LOC680471		
2322386	LOC100363765	LOC100910192		
2322415	LOC100363736			
2322382	LOC100363769			
2322370	LOC100363782			
2324589	LOC100363800			
2322358	LOC100363794	LOC100361040|LOC100361810		
2322251	LOC100363803			
2324588	LOC100363808			
2322241	LOC100363814			
2322229	LOC100363826			
2322220	LOC100363835	LOC100359559		
2322199	LOC100363856			
2324587	LOC100363867	LOC100363232|LRRGT00106		
2322187	LOC100363869			
2322173	LOC100363883			
2324586	LOC100363941			
2322046	LOC100363910			
2322042	LOC100363914	LOC688926		
2322004	LOC100363953			
2321966	LOC100363991			
2321964	LOC100363993			
2321855	LOC100364002			
2321843	LOC100364014			
2321833	LOC100364024			
2321841	LOC100364016	LOC100361029		
2321826	LOC100364031			
2321830	LOC100364027			
2321813	LOC100364044			
2321766	LOC100364091			
2321647	LOC100364110			
2321795	LOC100364062	LOC498661|LOC499423|RGD1561179		
2324585	LOC100364119			
2321641	LOC100364116			
2321635	LOC100364123	LOC689050		
2321620	LOC100364138			
2321603	LOC100364155	LOC689722		
2321599	LOC100364159			
2321601	LOC100364157			
2321567	LOC100364191			
2321565	LOC100364193			
2321433	LOC100364225			
2321564	LOC100364194			
2321254	LOC100364304			
2321393	LOC100364265			
2321242	LOC100364316			
2321237	LOC100364321			
2324584	LOC100364347			
2321203	LOC100364356			
2321178	LOC100364381			
2321181	LOC100364378			
2321223	LOC100364335			
2321177	LOC100364382			
2321168	LOC100364391			
2321164	LOC100364395			
2321054	LOC100364406			
2321057	LOC100364403			
2321037	LOC100364423			
2321036	LOC100364424			
2321033	LOC100364427	LOC100359593		
2321007	LOC100364453			
2321010	LOC100364450			
2321025	LOC100364435			
2321006	LOC100364454			
2320980	LOC100364480			
2320973	LOC100364487			
2321003	LOC100364457			
2320860	LOC100364500			
2320855	LOC100364505			
2320851	LOC100364509			
2320848	LOC100364512			
2320826	LOC100364534			
